"logFC","logCPM","F","PValue","FDR","gene"
0.38433666633128,4.13787674028147,1.23736039339216,0.279471740977421,0.519503083635846,"T14B4.8"
0.227499610607399,4.91653661036693,1.23693515259787,0.279550302811589,0.519540497971956,"M106.7"
-0.198139318673164,5.27227792236252,1.23622081478122,0.279684770061419,0.519591830295877,"W09C3.4"
-0.125461265166116,6.80016352418569,1.23616567117955,0.279694803711176,0.519591830295877,"mog-1"
0.282323190047532,4.71977225310871,1.23582735588331,0.279759509107612,0.519603466779983,"alr-1"
0.1656643382049,5.86393652877141,1.23534937143285,0.279848985156498,0.51966109587018,"mtx-2"
0.174842207338482,6.31679995594739,1.23500274584549,0.279914374019452,0.519673981918343,"sipa-1"
-0.175150618143787,5.94750297471839,1.23328368525179,0.280239371237814,0.520168736884218,"B0395.3"
-0.254814751915123,4.60868754368235,1.23238669803216,0.280410070575601,0.520376943746121,"rde-11"
-0.17569370457924,5.46272584189953,1.23169659049717,0.280539972160626,0.520402718126518,"cpn-1"
0.259987167491608,4.87701606155014,1.23169329564665,0.280541022155033,0.520402718126518,"F52E1.2"
0.157371187146497,5.74883728694733,1.23126072847648,0.2806224394025,0.52044516243797,"iars-2"
0.229365124072462,4.5463427630824,1.23094603654505,0.280683070645821,0.520449047155787,"dat-1"
-0.268096124195826,4.60498009767537,1.230311897799,0.280803251608067,0.52056332569794,"rgs-1"
0.173404436863717,5.45803074652438,1.22975986030766,0.280907192037508,0.520575148781845,"K01D12.6"
0.244077493027186,4.72863078159389,1.22966000113917,0.280926730835147,0.520575148781845,"unc-63"
-0.161893103887324,5.8323134242172,1.22797913626935,0.281245250365137,0.521056787038223,"pph-1"
-0.326436588667401,3.58804110190091,1.22768771009968,0.281306596891778,0.521061865200999,"F23A7.3"
-0.302075980220108,4.55467879343015,1.22496799923469,0.281819398056627,0.521819656140963,"F59C12.3"
0.318991217675312,3.77022156828054,1.22491194743921,0.281833088380261,0.521819656140963,"ZC376.3"
0.335178653651336,3.69462505722923,1.2242681350184,0.28195645183702,0.521939373991868,"lgc-11"
-0.149655524971501,6.36370714756064,1.22272428770497,0.282246354558439,0.522367264441941,"vps-2"
-0.419648512919733,3.5036409731325,1.22234666750683,0.282325942693997,0.522404012875762,"ZK809.5"
-0.19444779622838,5.61039568480941,1.22200606604948,0.282383723527265,0.522404012875762,"K02E11.6"
0.273692658896302,4.45886762024468,1.22168683746761,0.282445829961637,0.522410208901376,"C54D10.5"
-0.130411022969735,6.66273981740716,1.22111873054384,0.28255317996623,0.522427119962484,"ptp-2"
0.115927569293284,7.31606170821835,1.22101755136482,0.282572491272027,0.522427119962484,"rsp-1"
0.101503632736262,8.17670844186688,1.22042064225923,0.282686637557315,0.522433563777139,"T19D12.1"
-0.220444901970474,4.83964460112563,1.22010603746405,0.282747663053146,0.522433563777139,"F10D11.2"
-0.0940243888232771,10.9510371411191,1.22007778637827,0.282752256089933,0.522433563777139,"crt-1"
-0.107308121506044,8.27006875055242,1.21807948442103,0.283135154600182,0.523032341481451,"rmd-2"
0.166108760209199,6.43320491650786,1.2173858491302,0.283268337860912,0.523169670112457,"C49C3.9"
0.160815757885545,6.08476180728506,1.21704327950397,0.283334130796214,0.523182504030973,"sir-2.1"
-0.354768872903288,3.50157894110534,1.21543594384913,0.283650079789184,0.5236571551922,"inpp-1"
-0.108594252201145,7.77281765000053,1.21481957481565,0.283761277593917,0.523690636729822,"golg-4"
0.191644255743501,5.69589599037372,1.21443950074334,0.283834626846236,0.523690636729822,"R05G6.10"
0.140416438854715,6.57703988117033,1.21438533389538,0.283844919401756,0.523690636729822,"acp-5"
0.118043444769528,7.07179024555924,1.21373793111031,0.283969502617725,0.523718875002952,"sftb-2"
-0.192943329906319,5.05137407194639,1.21369640047755,0.283978033560818,0.523718875002952,"mrps-21"
-0.206733912971837,5.12597463964834,1.21062213679221,0.284570742073915,0.524703124798668,"elpc-4"
-0.196982829700973,5.52435980525251,1.21024523293854,0.28464328517756,0.524728063137816,"Y54G2A.75"
0.380021762673193,3.50089404515532,1.20989149619358,0.284718378875488,0.524757692077522,"ercc-1"
-0.233944601455933,4.75614833614514,1.20917409280246,0.28485086957347,0.524893073860667,"mtm-9"
-0.192888090930598,5.36798677217091,1.20670244566636,0.285328759877041,0.525664733540567,"rep-1"
