"logFC","logCPM","F","PValue","FDR","gene"
0.62992756732518,5.26775808924281,1.40781818037045,0.238719597861952,0.723236335709004,"M02D8.3"
0.268605016622109,7.91447130244549,1.40629945983919,0.238967656796506,0.723428663046948,"rpn-1"
0.502649587304448,5.8477049713457,1.40542695877255,0.239113698398327,0.723428663046948,"Y54E10A.6"
0.463791419032102,6.0013887014211,1.40474997171512,0.239225543621233,0.723428663046948,"mag-1"
0.404234641940037,6.44314932851015,1.40164374237665,0.23974074909002,0.724202167270317,"Y41E3.1"
-0.549960409708981,5.60649382395198,1.40089301794025,0.239867129552114,0.724202167270317,"ephx-1"
-0.170449888067388,10.6053852072195,1.39904623127946,0.240172748359658,0.724202167270317,"cpr-5"
0.352295186336969,6.92744715809194,1.39903690510762,0.240174496435809,0.724202167270317,"pah-1"
-0.587174110056997,5.36883184363726,1.39860395332268,0.240249547390274,0.724202167270317,"srr-4"
-0.499829482840379,5.87380854255796,1.39747613942478,0.240435673252173,0.724202167270317,"T07F12.4"
0.623613699776939,5.28147224127194,1.39640244711701,0.240617256794432,0.724202167270317,"C15H9.4"
0.498493879623723,5.85638752086235,1.39553840575041,0.240759768872434,0.724202167270317,"egl-10"
-0.546576561193372,5.5293221571879,1.39524146066916,0.240810139616287,0.724202167270317,"pole-2"
0.626853625742243,5.27032208481096,1.39036014108899,0.241629207334076,0.72553895638256,"pfd-2"
0.617751050091113,5.3271277399808,1.38991708755383,0.241703528886949,0.72553895638256,"F53E10.6"
0.462611598740831,6.07425267776083,1.38942152433367,0.241784471061622,0.72553895638256,"acox-1.1"
0.431244294196586,6.21239291195988,1.38905200926788,0.241846318794187,0.72553895638256,"exoc-8"
-0.539103673422434,5.62786969149345,1.38748683888127,0.242110713011894,0.725888170735538,"ufd-2"
0.395203382391434,6.49225712100085,1.38540389811808,0.242460215346411,0.726491970845538,"ima-2"
-0.608057789779215,5.30563444857391,1.3837666478901,0.242739546317459,0.726884905181402,"pfn-2"
0.492772962797038,5.83103633367103,1.38282911708549,0.242896059414826,0.726909805631313,"twf-2"
-0.460378505357801,5.99917352055508,1.3813512414502,0.243145198512683,0.726942383562412,"flcn-1"
0.299077658826282,7.50737919806308,1.38059688189107,0.243272175615385,0.726942383562412,"cbs-1"
-0.606655854129207,5.3010133033941,1.37956573160836,0.243450220353139,0.726942383562412,"Y73B6A.3"
-0.499639876929854,5.74963715329501,1.37926105407324,0.243499762730488,0.726942383562412,"sel-9"
0.494562550683664,5.81690068731935,1.37621315374085,0.244017365750281,0.727918810045272,"hda-3"
-0.233186206114342,8.77442233323532,1.37557877820847,0.244123637619668,0.727918810045272,"rpl-36"
0.624080560339139,5.2799135800988,1.37262971992465,0.244629124951189,0.72898290272514,"ins-30"
-0.586212674825669,5.3653286228421,1.3701797751066,0.245046959961701,0.729618519756379,"C35A11.4"
0.532484920260658,5.62333880015913,1.36785670805253,0.245443484047511,0.729618519756379,"R12C12.5"
0.454467250431727,6.02366406604358,1.36779047383083,0.24545358856613,0.729618519756379,"F14B6.2"
0.509176101776219,5.82318206978546,1.36679876579895,0.24562399942882,0.729618519756379,"rrf-2"
0.623144880429873,5.2638006200563,1.36674112289552,0.24563563580406,0.729618519756379,"tbc-12"
0.427356601818925,6.31572050622209,1.36614564205371,0.245734922454136,0.729618519756379,"lat-1"
0.279020562145336,7.7318991722683,1.36524141962084,0.245889496753816,0.729635802527203,"F54D5.7"
-0.270533686911322,8.00172914346773,1.36335720675725,0.246213034277742,0.729960190199853,"spp-14"
0.729009111544343,4.96869351633777,1.36190735128392,0.246464584297841,0.729960190199853,"asp-13"
0.562652198853749,5.50907124236145,1.36023599109614,0.246752818319672,0.729960190199853,"F53F1.3"
-0.602048172713726,5.2899762793438,1.35950472303099,0.246879645978951,0.729960190199853,"B0564.7"
0.451609885358437,6.02539887656728,1.35948350783268,0.246880889365967,0.729960190199853,"tpxl-1"
-0.585958114470367,5.36569831541703,1.35943224596964,0.246891734055363,0.729960190199853,"tiar-2"
0.307934060668125,7.44540108678358,1.35792630165767,0.247148646558452,0.730219790414519,"slc-25A18.1"
