"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"ceh-34",21.6904547720511,13.0689367136502,11.6461310734302,13.5364549496118,17.854644057428,15.5527357366561
"ceh-37",36.1507579534185,37.0286540220089,42.3495675397462,34.8080270132875,28.3573758559151,47.573074018007
"ceh-38",157.255797097371,167.718021158511,149.282225577605,189.510369294565,233.160645926413,169.25035948714
"ceh-39",3.61507579534185,2.1781561189417,0,1.93377927851597,6.30163907909224,2.74460042411579
"ceh-43",10.8452273860256,21.781561189417,14.8223486389112,20.3046824244177,25.206556316369,17.3824693527333
"ceh-44",91.2806638323817,98.0170253523765,80.4641783255177,122.794984185764,130.23387430124,128.081353125403
"cel-1",125.623883888129,121.976742660735,119.637528299783,99.5896328435724,106.077591164719,76.848811875242
"cey-1",180.753789767093,188.410504288457,170.457009347478,197.245486408629,177.496167394431,215.908566697109
"cey-4",979.685540537642,1136.99749408757,1156.14319383507,1286.93010985238,1111.18902427993,1263.4310619013
"cfi-1",68.6864401114952,75.1463861034886,70.9355256290748,68.6491643873169,68.2677566901659,82.3380127234736
"cft-1",148.218107609016,127.422132958089,122.813745865264,139.23210805315,117.630596143055,118.932685045017
"cfz-2",57.8412127254696,52.2757468546008,55.05443780167,56.0795990769631,44.1114735536457,48.4879408260456
"cgh-1",281.072143087829,277.714905165067,286.91832008178,320.040470594393,285.674304918848,313.799315157238
"cgp-1",181.657558715928,159.005396682744,156.693399897061,138.265218413892,117.630596143055,127.166486317365
"cha-1",56.0336748277987,43.563122378834,56.1131769901637,51.2451508806732,49.3628394528892,40.2541395536982
"chd-3",300.955059962209,279.893061284008,255.156144426971,300.702677809233,308.78031487552,282.693843683926
"che-3",69.5902090603306,41.3849662598923,57.1719161786573,44.4769234058673,49.3628394528892,34.7649387054666
"che-11",22.5942237208866,18.5143270110044,24.351001335354,16.4371238673857,28.3573758559151,21.0419365848877
"che-12",33.4394511069121,29.4051076057129,26.4684797123413,17.4040135066437,30.4579222156125,22.8716702009649
"chs-2",1.80753789767093,2.1781561189417,4.23495675397461,19.3377927851597,21.0054635969741,9.14866808038596
"chk-1",32.5356821580767,30.4941856651838,27.527218900835,23.2053513421916,27.3071026760664,31.1054714733123
"chn-1",54.2261369301278,50.0975907356591,52.9369594246827,59.947157633995,44.1114735536457,42.0838731697754
"cho-1",85.858050139369,93.660713114493,87.8753526449733,101.523412122088,86.1224007475939,85.0826131475894
"chp-1",248.536460929752,222.171924132053,215.982794452705,355.815387246938,260.467748602479,331.181784509972
"cic-1",46.0922163906086,39.2068101409506,33.8796540317969,39.6424752095774,31.5081953954612,27.4460042411579
"cit-1.1",15.3640721302029,21.781561189417,23.2922621468604,13.5364549496118,13.6535513380332,16.4676025446947
"cit-1.2",80.4354364463562,100.195181471318,110.10887560334,121.828094546506,100.826225265476,91.4866808038596
"cka-1",167.197255534561,157.916318623273,124.931224242251,175.973914344953,150.189064718365,137.230021205789
"cka-2",68.6864401114952,77.3245422224303,71.9942648175684,77.3511711406388,81.9213080281991,73.1893446430877
"ckb-1",29.8243753115703,27.2269514867712,26.4684797123413,30.9404684562555,23.1060099566715,20.1270697768491
"ckb-2",16.2678410790383,14.158014773121,16.9398270158985,47.3775923236412,34.6590149350073,43.9136067858526
"ckb-4",24.4017616185575,20.6924831299461,27.527218900835,29.0066891777395,25.206556316369,38.424405937621
"ckc-1",79.5316674975207,74.0573080440178,79.405439137024,59.947157633995,71.418576229712,64.0406765627017
"cki-1",14.4603031813674,13.0689367136502,21.1747837698731,28.0397995384816,26.2568294962177,16.4676025446947
"ckk-1",41.5733716464313,46.8303565572465,46.5845242937208,48.3444819628992,43.061200373797,36.5946723215438
"cku-70",83.1467432928626,75.1463861034886,77.2879607600367,64.781605830285,81.9213080281991,65.8704101787789
"cku-80",103.029660167243,92.5716350550222,96.3452661529225,77.3511711406388,91.3737666468375,81.423145915435
"clc-1",67.7826711626597,76.2354641629595,74.1117431945558,94.7551846472825,88.2229471072913,97.8907484601298
"clc-2",20.7866858232156,18.5143270110044,29.6446972778223,31.9073580955135,31.5081953954612,30.1906046652737
"clc-5",40.6696026975958,46.8303565572465,52.9369594246827,52.2120405199312,56.7147517118302,49.4028076340842
"cle-1",97.60704647423,76.2354641629595,114.343832357315,91.8545157295085,101.876498445325,93.3164144199368
"clh-1",121.105039143952,124.154898779677,136.577355315681,146.967225167214,149.138791538516,143.63408886206
"clh-2",34.3432200557476,28.3160295462421,29.6446972778223,35.7749166525454,34.6590149350073,33.850071897428
"clh-3",19.8829168743802,20.6924831299461,29.6446972778223,25.1391306207076,30.4579222156125,32.9352050893894
"clh-4",26.2092995162284,23.9597173083587,17.9985662043921,32.8742477347715,31.5081953954612,27.4460042411579
"clh-5",139.180418120661,170.985255336923,147.164747200618,151.801673363504,175.395621034734,135.400287589712
"clh-6",60.552519571976,50.0975907356591,58.230655367151,63.814716191027,63.0163907909224,55.8068752903543
"cpi-2",157.255797097371,155.738162504331,127.048702619238,203.046824244177,184.848079653372,178.399027567526
"cpi-1",61.4562885208115,72.9682299845469,56.1131769901637,123.761873825022,89.27322028714,80.5082791073964
"clk-1",56.0336748277987,62.0774493898384,63.5243513096192,87.0200675332186,66.1672103304685,87.8272135717052
"clk-2",18.9791479255447,15.2470928325919,16.9398270158985,20.3046824244177,22.0557367768228,21.0419365848877
"cln-3.1",39.7658337487604,26.1378734273004,32.8209148433033,36.7418062918034,50.4131126327379,29.2757378572351
"cln-3.2",28.0168374138993,31.5832637246546,28.5859580893287,32.8742477347715,28.3573758559151,33.850071897428
"cln-3.3",67.7826711626597,76.2354641629595,78.3466999485304,60.914047273253,64.0666639707711,60.3812093305473
"clp-1",461.825932854922,480.283424226645,501.842375345992,485.378598907508,530.387955823597,492.198342724765
"clp-2",51.5148300836214,52.2757468546008,67.7593080635938,38.6755855703194,43.061200373797,36.5946723215438
"clp-4",103.029660167243,91.4825569955513,106.932658037859,93.7882950080245,114.479776603509,107.954283348554
"clp-7",92.1844327812172,91.4825569955513,99.5214837184035,73.4836125836068,92.4240398266862,69.5298774109333
"clr-1",118.393732297446,115.44227430391,122.813745865264,124.72876346428,138.636059740029,122.592152277172
"cls-2",231.364850901878,222.171924132053,193.749271494339,217.550168833047,239.462285005505,253.418105826691
"clu-1",807.969440258904,688.297333585577,796.171869747228,730.968567279036,674.27538146287,724.574511966568
"cmd-1",844.120198212322,885.420462349801,915.809398047011,927.247164048407,808.710348483504,871.868068060782
"cmk-1",97.60704647423,88.2153228171388,111.167614791834,81.2187296976707,81.9213080281991,58.5514757144701
"cnb-1",180.753789767093,160.094474742215,135.518616127188,150.834783724246,180.646986933978,169.25035948714
"cnc-3",18.9791479255447,19.6034050704753,24.351001335354,15.4702342281278,17.854644057428,15.5527357366561
"cnc-4",9.03768948835463,16.3361708920627,22.2335229583667,20.3046824244177,25.206556316369,13.7230021205789
"cnk-1",64.1675953673179,55.5429810330133,50.8194810476954,62.847826551769,47.2622930931918,47.573074018007
"cnt-1",48.803523237115,46.8303565572465,46.5845242937208,42.5431441273513,48.3125662730405,42.0838731697754
"cnt-2",74.109053804508,81.6808544603137,95.2865269644288,63.814716191027,76.6699421289556,82.3380127234736
"cnx-1",406.696026975958,396.424413647389,352.560149768387,569.497997522953,512.533311766169,497.687543572996
"cof-2",39.7658337487604,45.7412784977757,30.703436466316,42.5431441273513,32.5584685753099,40.2541395536982
"cogc-2",39.7658337487604,34.8504979030672,39.1733499742652,42.5431441273513,52.5136589924353,44.8284735938912
"coh-1",61.4562885208115,59.8992932708967,62.4656121211256,54.1458197984471,66.1672103304685,38.424405937621
"col-10",530.512372966417,475.927111988761,480.667591576119,482.477929989734,549.292873060873,735.552913663031
"col-14",5.42261369301278,2.1781561189417,0,77.3511711406388,70.3683030498633,62.2109429466245
"col-17",0,1.08907805947085,0,175.007024705695,141.786879279575,98.8056152681684
"col-34",6.32638264184824,7.62354641629595,10.5873918849365,12.5695653103538,12.6032781581845,10.9784016964632
"col-39",165.38971763689,168.807099217982,147.164747200618,192.411038212339,213.205455509287,210.419365848877
"col-41",0,1.08907805947085,1.05873918849365,227.219065225626,143.887425639273,94.2312812279754
"col-48",0.903768948835463,0,0,16.4371238673857,13.6535513380332,10.9784016964632
"col-73",0,3.26723417841255,1.05873918849365,119.89431526799,79.8207616685017,53.0622748662386
"col-76",5.42261369301278,3.26723417841255,4.23495675397461,6.76822747480589,1.05027317984871,9.14866808038596
"col-80",93.9919706788881,119.798586541793,112.226353980327,151.801673363504,161.742069696701,178.399027567526
"col-90",0,2.1781561189417,0,225.28528594711,159.641523337003,111.613750580709
"col-91",18.0753789767093,21.781561189417,12.7048702619238,22.2384617029336,12.6032781581845,21.0419365848877
"col-93",6.32638264184824,1.08907805947085,11.6461310734302,23.2053513421916,29.4076490357638,36.5946723215438
"col-94",47.8997542882795,56.6320590924842,53.9956986131763,35.7749166525454,38.8601076544021,38.424405937621
"col-97",2.71130684650639,2.1781561189417,5.29369594246827,31.9073580955135,32.5584685753099,34.7649387054666
"col-98",306.377673655222,309.298168889721,387.498542988677,364.51739400026,378.098344745534,436.39146743441
"col-99",11.748996334861,13.0689367136502,20.1160445813794,19.3377927851597,21.0054635969741,18.2973361607719
"col-103",577.508358305861,706.811660596581,790.878173804759,575.299335358501,720.487401376213,814.23145915435
"col-104",2.71130684650639,1.08907805947085,0,31.9073580955135,36.7595612947047,30.1906046652737
"col-107",305.473904706386,343.059588733318,391.733499742652,317.139801676619,343.439329810527,292.757378572351
"col-109",0,2.1781561189417,0,25.1391306207076,31.5081953954612,14.6378689286175
"col-111",0,0,0,14.5033445888698,9.45245861863836,3.65946723215438
"col-118",18.0753789767093,8.71262447576679,20.1160445813794,6.76822747480589,23.1060099566715,17.3824693527333
"col-125",9.03768948835463,7.62354641629595,9.52865269644288,81.2187296976707,70.3683030498633,58.5514757144701
"col-142",9.03768948835463,21.781561189417,22.2335229583667,13.5364549496118,18.9049172372767,13.7230021205789
"col-144",247.632691980917,239.597173083587,297.505711966717,282.331774663331,330.836051652343,385.158926184249
"col-147",157.255797097371,219.993768013112,250.921187672996,191.444148573081,196.401084631708,264.396507523154
"col-149",6.32638264184824,6.5344683568251,1.05873918849365,73.4836125836068,102.926771625173,75.0190782591649
"col-155",15.3640721302029,22.8706392488878,22.2335229583667,18.3709031459017,18.9049172372767,27.4460042411579
"col-160",375.064113766717,413.849662598923,435.141806470892,428.332110191287,415.908179220088,468.411805715761
"col-166",532.319910864088,645.823289266214,717.825169798697,638.14716191027,615.460083391342,729.148846006761
"col-167",162.678410790383,153.56000638539,202.219185002288,224.318396307852,225.808733667472,215.908566697109
"col-168",19.8829168743802,27.2269514867712,19.0573053928858,15.4702342281278,14.7038245178819,21.0419365848877
"col-169",22.5942237208866,29.4051076057129,32.8209148433033,28.0397995384816,30.4579222156125,37.5095391295824
"col-170",10.8452273860256,10.8907805947085,6.35243513096192,13.5364549496118,13.6535513380332,21.0419365848877
"col-173",0,0,0,20.3046824244177,21.0054635969741,17.3824693527333
"col-176",18.0753789767093,17.4252489515336,21.1747837698731,26.1060202599656,37.8098344745534,43.9136067858526
"col-180",3.61507579534185,1.08907805947085,2.11747837698731,29.0066891777395,23.1060099566715,16.4676025446947
"coq-1",137.37288022299,162.272630861157,136.577355315681,146.000335527956,135.485240200483,138.144888013828
"coq-2",43.3809095441022,54.4539029735425,44.4670459167335,40.6093648488354,38.8601076544021,51.2325412501614
"coq-3",54.2261369301278,41.3849662598923,37.0558715972779,37.7086959310614,43.061200373797,40.2541395536982
"coq-4",39.7658337487604,34.8504979030672,37.0558715972779,23.2053513421916,24.1562831365203,26.5311374331193
"coq-5",133.757804427648,128.51121101756,125.989963430745,123.761873825022,130.23387430124,119.847551853056
"coq-6",92.1844327812172,99.1061034118473,101.638962095391,81.2187296976707,117.630596143055,96.9758816520912
"coq-8",236.787464594891,284.249373521892,243.51001335354,210.781941358241,218.456821408531,209.504499040838
"cor-1",151.833183404358,142.669225790681,141.87105125815,201.113044965661,157.540976977306,161.931425022831
"cpf-1",36.1507579534185,40.2958882004214,31.7621756548096,37.7086959310614,45.1617467334944,42.998739977814
"cpf-2",72.301515906837,80.5917764008429,84.6991350794923,53.1789301591892,55.6644785319814,64.9555433707403
"cpin-1",18.9791479255447,25.0487953678295,17.9985662043921,6.76822747480589,18.9049172372767,13.7230021205789
"cpl-1",1173.09209558843,1099.96884006556,1008.97844663445,1900.9050307812,1593.26441383049,1524.1681021923
"cpn-1",52.4185990324568,63.1665274493093,57.1719161786573,61.880936912511,69.3180298700146,63.1258097546631
"cpn-3",660.655101598723,633.843430612034,626.773599588243,649.749837581366,613.359537031645,578.195822680393
"cpn-4",93.9919706788881,96.9279472929056,123.872485053757,133.430770217602,124.982508401996,143.63408886206
"cpr-1",627.215650491811,683.941021347693,769.703390034886,641.047830828044,705.783576858331,730.978579622838
"cpr-3",71.3977469580016,102.37333759026,127.048702619238,58.9802679947371,58.8152980715276,88.7420803797438
"cpr-4",848.6390429565,885.420462349801,802.52430487819,1151.56556035626,1221.46770816405,1241.47425850837
"cpr-5",2320.87866060947,2323.00350085132,2532.50413887682,2249.95219055333,2124.70264283393,2621.09340503058
"cpr-6",340.72089371097,331.079730079138,310.210582228641,547.259535820019,498.879760428136,493.113209532803
"cps-6",18.0753789767093,7.62354641629595,16.9398270158985,7.73511711406388,12.6032781581845,19.2122029688105
"cpz-1",80.4354364463562,100.195181471318,96.3452661529225,333.576925544005,255.216382703236,186.632828839874
"cpz-2",743.801844891586,665.426694336689,689.239211709369,769.644152849356,652.219644686047,812.401725538273
"crb-1",7.2301515906837,6.5344683568251,5.29369594246827,17.4040135066437,21.0054635969741,13.7230021205789
"crh-1",165.38971763689,156.827240563802,148.223486389112,162.437459395341,169.093981955642,152.782756942446
"crn-1",59.6487506231405,63.1665274493093,69.8767864405811,79.2849504191547,77.7202153088043,103.379949308361
"crn-2",49.7072921859505,58.8102152114259,59.2893945556446,47.3775923236412,44.1114735536457,40.2541395536982
"crn-3",220.519623515853,219.993768013112,213.865316075718,152.768563002762,137.585786560181,151.867890134407
"crn-5",54.2261369301278,51.1866687951299,37.0558715972779,24.1722409814496,35.709288114856,28.3608710491965
"crn-6",128.335190734636,154.649084444861,140.812312069656,116.993646350216,116.580322963206,112.528617388747
"cars-1",183.465096613599,205.835753239991,214.924055264212,171.139466148663,170.14425513549,216.823433505147
"crt-1",2562.18496994854,2734.6750073313,2921.06142105399,3004.12610917456,2644.58786685904,3102.31334605888
"csb-1",18.9791479255447,15.2470928325919,27.527218900835,5.80133783554791,8.40218543878965,12.8081353125403
"csc-1",10.8452273860256,11.9798586541793,20.1160445813794,10.6357860318378,9.45245861863836,16.4676025446947
"csk-1",66.8789022138242,45.7412784977757,78.3466999485304,73.4836125836068,60.915844431225,66.7852769868175
"csn-1",138.276649171826,138.312913552798,156.693399897061,116.993646350216,127.083054761693,129.911086741481
"csn-2",195.21409294846,178.608801753219,163.045835028023,128.596322021312,133.384693840786,134.485420781674
"csn-3",98.5108154230655,125.243976839148,116.461310734302,99.5896328435724,91.3737666468375,100.635348884246
"csn-4",115.682425450939,92.5716350550222,118.578789111289,137.298328774634,113.42950342366,124.421885893249
"csn-5",67.7826711626597,64.2556055087801,73.0530040060621,49.3113716021572,58.8152980715276,57.6366089064315
"csn-6",90.3768948835463,83.8590105792554,100.580222906897,73.4836125836068,82.9715812080478,113.443484196786
"csq-1",645.29102946852,677.406552990868,742.176171134051,557.895321851857,547.192326701176,541.601150358849
"ctb-1",253.05530567393,119.798586541793,154.575921520073,125.695653103538,257.316929062933,171.994959911256
"ctl-2",148.218107609016,130.689367136502,103.756440472378,128.596322021312,115.530049783358,104.2948161164
"ctn-1",73.2052848556725,65.344683568251,83.6403958909986,82.1856193369287,58.8152980715276,63.1258097546631
